 atomic_number   6.0000000000000000     
 eigenvalues_eV  -270.63539669089698       -13.625277688113766       -5.4197657196475992     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00121796                -4916.72449264     0.03297800     0.00751322     0.00000938
     0.00121954                -4910.31005940     0.03302091     0.00752300     0.00000941
     0.00122113                -4903.90397819     0.03306388     0.00753279     0.00000943
     0.00122273                -4897.50623814     0.03310690     0.00754259     0.00000946
     0.00122432                -4891.11682838     0.03314998     0.00755241     0.00000948
     0.00122592                -4884.73573808     0.03319311     0.00756223     0.00000950
     0.00122751                -4878.36295639     0.03323630     0.00757207     0.00000953
     0.00122911                -4871.99847250     0.03327955     0.00758193     0.00000955
     0.00123072                -4865.64227561     0.03332285     0.00759179     0.00000958
     0.00123232                -4859.29435492     0.03336621     0.00760167     0.00000960
     0.00123393                -4852.95469965     0.03340962     0.00761156     0.00000963
     0.00123554                -4846.62329905     0.03345309     0.00762146     0.00000965
     0.00123715                -4840.30014237     0.03349661     0.00763138     0.00000968
     0.00123876                -4833.98521887     0.03354019     0.00764131     0.00000970
     0.00124038                -4827.67851783     0.03358382     0.00765125     0.00000973
     0.00124199                -4821.38002855     0.03362752     0.00766120     0.00000976
     0.00124361                -4815.08974033     0.03367126     0.00767117     0.00000978
     0.00124523                -4808.80764249     0.03371507     0.00768115     0.00000981
     0.00124686                -4802.53372437     0.03375893     0.00769114     0.00000983
     0.00124848                -4796.26797532     0.03380284     0.00770114     0.00000986
     0.00125011                -4790.01038471     0.03384682     0.00771116     0.00000988
     0.00125174                -4783.76094190     0.03389085     0.00772119     0.00000991
     0.00125337                -4777.51963629     0.03393493     0.00773124     0.00000993
     0.00125501                -4771.28645729     0.03397907     0.00774129     0.00000996
     0.00125664                -4765.06139431     0.03402327     0.00775136     0.00000999
     0.00125828                -4758.84443679     0.03406753     0.00776145     0.00001001
     0.00125992                -4752.63557416     0.03411184     0.00777154     0.00001004
     0.00126156                -4746.43479590     0.03415621     0.00778165     0.00001006
     0.00126321                -4740.24209147     0.03420064     0.00779177     0.00001009
     0.00126486                -4734.05745036     0.03424512     0.00780191     0.00001012
     0.00126651                -4727.88086208     0.03428966     0.00781205     0.00001014
     0.00126816                -4721.71231613     0.03433426     0.00782221     0.00001017
     0.00126981                -4715.55180204     0.03437892     0.00783239     0.00001020
     0.00127147                -4709.39930937     0.03442363     0.00784257     0.00001022
     0.00127312                -4703.25482765     0.03446840     0.00785277     0.00001025
     0.00127478                -4697.11834646     0.03451323     0.00786299     0.00001028
     0.00127645                -4690.98985539     0.03455811     0.00787321     0.00001030
     0.00127811                -4684.86934403     0.03460305     0.00788345     0.00001033
     0.00127978                -4678.75680198     0.03464805     0.00789370     0.00001036
     0.00128144                -4672.65221888     0.03469311     0.00790397     0.00001038
     0.00128311                -4666.55558436     0.03473823     0.00791425     0.00001041
     0.00128479                -4660.46688807     0.03478340     0.00792454     0.00001044
     0.00128646                -4654.38611967     0.03482863     0.00793484     0.00001047
     0.00128814                -4648.31326883     0.03487392     0.00794516     0.00001049
     0.00128982                -4642.24832527     0.03491927     0.00795549     0.00001052
     0.00129150                -4636.19127866     0.03496468     0.00796584     0.00001055
     0.00129319                -4630.14211874     0.03501014     0.00797620     0.00001058
     0.00129487                -4624.10083523     0.03505567     0.00798657     0.00001060
     0.00129656                -4618.06741787     0.03510125     0.00799695     0.00001063
     0.00129825                -4612.04185643     0.03514689     0.00800735     0.00001066
     0.00129994                -4606.02414068     0.03519259     0.00801776     0.00001069
     0.00130164                -4600.01426040     0.03523834     0.00802819     0.00001071
