 atomic_number   82.000000000000000     
 eigenvalues_eV  -78928.668588938279       -13300.606566655211       -12813.295269037922       -3170.5207015594015       -2937.4939132654849       -2500.4655089198045       -700.69639888891174       -598.39462954867520       -408.98801747358914       -152.17949055741801       -114.45044889353814       -80.042804200131144       -24.551678418849772       -9.7173735504726011       -3.8605381712359397     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
   8.0280432843961015E-005  -1020924.8516174476       0.11683067378265492        3.8930785262777406E-002   7.2026398296821080E-005   1.8483720953406921E-002   3.6292150228489734E-005   1.4614472378295460E-008   9.2896257478689275E-003   1.8104667413245077E-005   7.6129275298482401E-009   7.6146434507139028E-013   4.2700692992006638E-003   7.8633696343711636E-006   2.7218451694957741E-009   1.4102536550542472E-003   2.0441505563208070E-006
   8.0410764474459726E-005  -1019269.3111834290       0.11702022929368591        3.8993949621918857E-002   7.2260384086322008E-005   1.8513710385425559E-002   3.6410049315162853E-005   1.4685752738088778E-008   9.3046979611950738E-003   1.8163482437667627E-005   7.6500586825880263E-009   7.6642055950649708E-013   4.2769973925752105E-003   7.8889146645066339E-006   2.7351206470404927E-009   1.4125417605386633E-003   2.0507912065700549E-006
   8.0541307692431335E-005  -1017616.4540861418       0.11721008848905762        3.9057215172627904E-002   7.2495127824891083E-005   1.8543747861354473E-002   3.6528330311362240E-005   1.4757380355597358E-008   9.3197943206004517E-003   1.8222487981056380E-005   7.6873707277642580E-009   7.7140901371344586E-013   4.2839365849330728E-003   7.9145424424177378E-006   2.7484607989423463E-009   1.4148335316265779E-003   2.0574533678149513E-006
   8.0672062841378480E-005  -1015966.2759763694       0.11740025184865188        3.9120582074791660E-002   7.2730631967180521E-005   1.8573833457103988E-002   3.6646994453916859E-005   1.4829356923036627E-008   9.3349148642362031E-003   1.8281684660414222E-005   7.7248645468805583E-009   7.7642991745902876E-013   4.2908868938107813E-003   7.9402532360862519E-006   2.7618659403647550E-009   1.4171289741096891E-003   2.0641371097196626E-006
   8.0803030265361457E-005  -1014318.7725119439       0.11759071985308724        3.9184050488542600E-002   7.2966898975773047E-005   1.8603967248700913E-002   3.6766042983651645E-005   1.4901684140861366E-008   9.3500596303120066E-003   1.8341073094737436E-005   7.7625410257325738E-009   7.8148348187428196E-013   4.2978483367717779E-003   7.9660473143597442E-006   2.7753363880056629E-009   1.4194280937885827E-003   2.0708425021734244E-006
   8.0934210308999119E-005  -1012673.9393577364       0.11778149298371986        3.9247620574258874E-002   7.3203931321207433E-005   1.8634149312288704E-002   3.6885477145400315E-005   1.4974363717805821E-008   9.3652286570961706E-003   1.8400653905022134E-005   7.8004010544288606E-009   7.8656991946335846E-013   4.3048209314064520E-003   7.9919249469543674E-006   2.7888724601050055E-009   1.4217308964727434E-003   2.0775696152912682E-006
   8.1065603317469819E-005  -1011031.7721856430       0.11797257172264466        3.9311292492564709E-002   7.3441731482004149E-005   1.8664379724127642E-002   3.7005298188018320E-005   1.5047397370924003E-008   9.3804219829157105E-003   1.8460427714270705E-005   7.8384455274118806E-009   7.9168944411245840E-013   4.3118046953321762E-003   8.0178864044576512E-006   2.8024744764522185E-009   1.4240373879805695E-003   2.0843185194147476E-006
   8.1197209636512267E-005  -1009392.2666745763       0.11816395655269642        3.9375066404330757E-002   7.3680301944691051E-005   1.8694658560594976E-002   3.7125507364395805E-005   1.5120786825630173E-008   9.3956396461564347E-003   1.8520395147498275E-005   7.8766753434790952E-009   7.9684227109881718E-013   4.3187996461933531E-003   8.0439319583313155E-006   2.8161427583937749E-009   1.4263475741393839E-003   2.0910892851126695E-006
   8.1329029612426464E-005  -1007755.4185104519       0.11835564795745079        3.9438942470674414E-002   7.3919645203829215E-005   1.8724985898185130E-002   3.7246105931470608E-005   1.5194533815739551E-008   9.4108816852630332E-003   1.8580556831739184E-005   7.9150914058041603E-009   8.0202861709975204E-013   4.3258058016614450E-003   8.0700618809140847E-006   2.8298776288407681E-009   1.4286614607854483E-003   2.0978819831818256E-006
   8.1461063592074638E-005  -1006121.2233861774       0.11854764642122535        3.9502920852960220E-002   7.4159763762038808E-005   1.8755361813509831E-002   3.7367095150241273E-005   1.5268640083509204E-008   9.4261481387391561E-003   1.8640913396053509E-005   7.9536946219582322E-009   8.0724870020176793E-013   4.3328231794350185E-003   8.0962764454245133E-006   2.8436794122765242E-009   1.4309790537639755E-003   2.1046966846477267E-006
   8.1593311922882099E-005  -1004489.6770016426       0.11873995242908067        3.9567001712800184E-002   7.4400660130025085E-005   1.8785786383298305E-002   3.7488476285780195E-005   1.5343107379679115E-008   9.4414390451474997E-003   1.8701465471533584E-005   7.9924859039313635E-009   8.1250273990972201E-013   4.3398517972397816E-003   8.1225759259638267E-006   2.8575484347642577E-009   1.4333003589291416E-003   2.1115334607653411E-006
   8.1725774952838209E-005  -1002860.7750637059       0.11893256646682146        3.9631185212054124E-002   7.4642336826604390E-005   1.8816259684397436E-002   3.7610250607246686E-005   1.5417937463513501E-008   9.4567544431098955E-003   1.8762213691310541E-005   8.0314661681540185E-009   8.1779095715604796E-013   4.3468916728286221E-003   8.1489605975187538E-006   2.8714850239547589E-009   1.4356253821440998E-003   2.1183923830198332E-006
   8.1858453030497273E-005  -1001234.5132861844       0.11912548902099752        3.9695471512830073E-002   7.4884796378730292E-005   1.8846781793771930E-002   3.7732419387900171E-005   1.5493132102842278E-008   9.4720943713073897E-003   1.8823158690560895E-005   8.0706363355186837E-009   8.2311357431004045E-013   4.3539428239816498E-003   8.1754307359643901E-006   2.8854895090941208E-009   1.4379541292809932E-003   2.1252735231273040E-006
   8.1991346504979449E-005  -999610.88738984312       0.11931872057890494        3.9759860777484606E-002   7.5128041321519899E-005   1.8877352788504494E-002   3.7854983905113410E-005   1.5568693074102767E-008   9.4874588684803300E-003   1.8884301106513110E-005   8.1099973314015846E-009   8.2847081518719918E-013   4.3610052685062297E-003   8.2019866180670587E-006   2.8995622210315065E-009   1.4402866062209669E-003   2.1321769530355375E-006
   8.2124455725971678E-005  -997989.89310238161       0.11951226162858701        3.9824353168623171E-002   7.5372074198280003E-005   1.8907972745795990E-002   3.7977945440385708E-005   1.5644622162381583E-008   9.5028479734284542E-003   1.8945641578454242E-005   8.1495500856845086E-009   8.3386290505863485E-013   4.3680790242370269E-003   8.2286285214871751E-006   2.9137034922269485E-009   1.4426228188541819E-003   2.1391027449247446E-006
   8.2257781043728616E-005  -996371.52615842479       0.11970611265883545        3.9888948849100499E-002   7.5616897560533631E-005   1.8938641742965626E-002   3.8101305279356271E-005   1.5720921161456736E-008   9.5182617250109663E-003   1.9007180747736541E-005   8.1892955327767353E-009   8.3929007066053548E-013   4.3751641090360423E-003   8.2553567247821357E-006   2.9279136567591918E-009   1.4449627730798271E-003   2.1460509712083148E-006
   8.2391322809073517E-005  -994755.78229951137       0.11990027415919136        3.9953647982020918E-002   7.5862513968046386E-005   1.8969359857451108E-002   3.8225064711817496E-005   1.5797591873839928E-008   9.5337001621466303E-003   1.9068919257784125E-005   8.2292346116370738E-009   8.4475254020369442E-013   4.3822605407926518E-003   8.2821715074092043E-006   2.9421930503335708E-009   1.4473064748061332E-003   2.1530217045335646E-006
   8.2525081373399203E-005  -993142.65727408172       0.12009474661994636        4.0018450730738737E-002   7.6108925988853084E-005   1.9000127166808812E-002   3.8349225031728374E-005   1.5874636110819069E-008   9.5491633238138553E-003   1.9130857754099653E-005   8.2693682657960066E-009   8.5025054338310011E-013   4.3893683374236466E-003   8.3090731497284141E-006   2.9565420102899258E-009   1.4496539299503842E-003   2.1600150177824931E-006
   8.2659057088668939E-005  -991532.14683746756       0.12028953053214372        4.0083357258858580E-002   7.6356136199284366E-005   1.9030943748713960E-002   3.8473787537227904E-005   1.5952055692500985E-008   9.5646512490507700E-003   1.9192996884271006E-005   8.3096974433779328E-009   8.5578431138758887E-013   4.3964875168732735E-003   8.3360619330054697E-006   2.9709608756105612E-009   1.4520051444389325E-003   2.1670309840725377E-006
   8.2793250307417417E-005  -989924.24675187981       0.12048462638757931        4.0148367730235765E-002   7.6604147183993414E-005   1.9061809680960790E-002   3.8598753530648562E-005   1.6029852447854339E-008   9.5801639769553248E-003   1.9255337297978028E-005   8.3502230971235442E-009   8.6135407690955986E-013   4.4036180971132712E-003   8.3631381394146709E-006   2.9854499869282355E-009   1.4543601242072099E-003   2.1740696767573328E-006
   8.2927661382751640E-005  -988318.95278639905       0.12068003467880273        4.0213482308976652E-002   7.6852961535982795E-005   1.9092725041462724E-002   3.8724124318529819E-005   1.6108028214752780E-008   9.5957015466853670E-003   1.9317879646999248E-005   8.3909461844122709E-009   8.6696007415475270E-013   4.4107600961429136E-003   8.3903020520418368E-006   3.0000096865341979E-009   1.4567188751997413E-003   2.1811311694274688E-006
   8.3062290668351867E-005  -986716.26071696274       0.12087575589911846        4.0278701159439025E-002   7.7102581856631325E-005   1.9123689908252535E-002   3.8849901211631695E-005   1.6186584840018255E-008   9.6112639974587216E-003   1.9380624585218649E-005   8.4318676672848759E-009   8.7260253885209041E-013   4.4179135319890438E-003   8.4175539548872468E-006   3.0146403183862579E-009   1.4590814033701583E-003   2.1882155359112594E-006
   8.3197138518472527E-005  -985116.16632635496       0.12107179054258685        4.0344024446232397E-002   7.7353010755721092E-005   1.9154704359482522E-002   3.8976085524948344E-005   1.6265524179464588E-008   9.6268513685532943E-003   1.9443572768632446E-005   8.4729885124661334E-009   8.7828170826358404E-013   4.4250784227061208E-003   8.4448941328685812E-006   3.0293422281168973E-009   1.4614477146812112E-003   2.1953228502755035E-006
   8.3332205287943187E-005  -983518.66540419543       0.12126813910402523        4.0409452334218443E-002   7.7604250851464503E-005   1.9185768473424677E-002   3.9102678577721689E-005   1.6344848097941231E-008   9.6424636993071404E-003   1.9506724855355903E-005   8.5143096913876325E-009   8.8399782119430369E-013   4.4322547863762506E-003   8.4723228718238808E-006   3.0441157630414213E-009   1.4638178151047826E-003   2.2024531868262551E-006
   8.3467491332169441E-005  -981923.75374692772       0.12146480207900902        4.0474984988511306E-002   7.7856304770531425E-005   1.9216882328470866E-002   3.9229681693455136E-005   1.6424558469377241E-008   9.6581010291185553E-003   1.9570081505630144E-005   8.5558321802106767E-009   8.8975111800241306E-013   4.4394426411092335E-003   8.4998404585145068E-006   3.0589612721661486E-009   1.4661917106219011E-003   2.2096066201095958E-006
   8.3602997007133892E-005  -980331.42715780879       0.12166177996387277        4.0540622574477964E-002   7.8109175148076496E-005   1.9248046003132995E-002   3.9357096199927266E-005   1.6504657176825464E-008   9.6737633974461716E-003   1.9633643381829001E-005   8.5975569598493112E-009   8.9554184060926983E-013   4.4466420050425981E-003   8.5274471806281236E-006   3.0738791061966406E-009   1.4685694072227526E-003   2.2167832249124042E-006
   8.3738722669397038E-005  -978741.68144689768       0.12185907325571128        4.0606365257738627E-002   7.8362864627766390E-005   1.9279259576043168E-002   3.9484923429205650E-005   1.6585146112506962E-008   9.6894508438090301E-003   1.9697411148465904E-005   8.6394850159934507E-009   9.0137023250959156E-013   4.4538528963416445E-003   8.5551433267816703E-006   3.0888696175459725E-009   1.4709509109066953E-003   2.2239830762631353E-006
   8.3874668676098260E-005  -977154.51243104518       0.12205668245238070        4.0672213204167057E-002   7.8617375861807250E-005   1.9310523125953879E-002   3.9613164717660622E-005   1.6666027177855608E-008   9.7051634077866735E-003   1.9761385472200759E-005   8.6816173391321198E-009   9.0723653878168738E-013   4.4610753331994803E-003   8.5829291865243695E-006   3.1039331603430439E-009   1.4733362276822715E-003   2.2312062494325967E-006
   8.4010835384956730E-005  -975569.91593388107       0.12225460805249959        4.0738166579890954E-002   7.8872711510972237E-005   1.9341836731738178E-002   3.9741821405979155E-005   1.6747302283562938E-008   9.7209011290192316E-003   1.9825567021846852E-005   8.7239549245768212E-009   9.1314100609775723E-013   4.4683093338370667E-003   8.6108050503407191E-006   3.1190700904409285E-009   1.4757253635672217E-003   2.2384528199347291E-006
   8.4147223154272356E-005  -973987.88778580539       0.12245285055545001        4.0804225551292317E-002   7.9128874244629074E-005   1.9373200472389839E-002   3.9870894839178778E-005   1.6828973349623205E-008   9.7366640472075112E-003   1.9889956468377816E-005   8.7664987724849874E-009   9.1908388273425644E-013   4.4755549165032488E-003   8.6387712096535074E-006   3.1342807654252652E-009   1.4781183245884968E-003   2.2457228635273915E-006
   8.4283832342926725E-005  -972408.42382397584       0.12265141046137860        4.0870390285007802E-002   7.9385866740767807E-005   1.9404614427023532E-002   4.0000386366621527E-005   1.6911042305378656E-008   9.7524522021130780E-003   1.9954554484934556E-005   8.8092498878835873E-009   9.2506541858232851E-013   4.4828120994748052E-003   8.6668279568268388E-006   3.1495655446226934E-009   1.4805151167822715E-003   2.2530164562131438E-006
   8.4420663310384072E-005  -970831.51989229722       0.12285028827119775        4.0936660947929082E-002   7.9643691686028464E-005   1.9436078674874999E-002   4.0130297342027909E-005   1.6993511089565018E-008   9.7682656335583411E-003   2.0019361746832253E-005   8.8522092806928098E-009   9.3108586515830712E-013   4.4900809010564808E-003   8.6949755851691631E-006   3.1649247891093224E-009   1.4829157461939582E-003   2.2603336742400387E-006
   8.4557716416692189E-005  -969257.17184141104       0.12304948448658659        4.1003037707203219E-002   7.9902351775729024E-005   1.9467593295301230E-002   4.0260629123490964E-005   1.7076381650357233E-008   9.7841043814266490E-003   2.0084378931567361E-005   8.8953779657498829E-009   9.3714547561428330E-013   4.4973613395810318E-003   8.7232143889363177E-006   3.1803588617192472E-009   1.4853202188782192E-003   2.2676745941024095E-006
   8.4694992022483405E-005  -967685.37552868412       0.12324899960999217        4.1069520730233025E-002   8.0161849713893330E-005   1.9499158367780628E-002   4.0391383073490362E-005   1.7159655945415373E-008   9.7999684856623671E-003   2.0149606718824628E-005   8.9387569628330017E-009   9.4324450474874424E-013   4.5046534334092607E-003   8.7515446633345788E-006   3.1958681270531039E-009   1.4877285408989806E-003   2.2750392925416641E-006
   8.4832490488975489E-005  -966116.12681819731       0.12344883414463048        4.1136110184677423E-002   8.0422188213279106E-005   1.9530773971913187E-002   4.0522560558906506E-005   1.7243335941930818E-008   9.8158579862709736E-003   2.0215045790484159E-005   8.9823472966853836E-009   9.4938320901727920E-013   4.5119572009300595E-003   8.7799667045237291E-006   3.2114529514866692E-009   1.4901407183294452E-003   2.2824278465470816E-006
   8.4970212177972669E-005  -964549.42158073536       0.12364898859448763        4.1202806238451829E-002   8.0683369995406139E-005   1.9562440187420666E-002   4.0654162951034726E-005   1.7327423616672639E-008   9.8317729233191372E-003   2.0280696830628463E-005   9.0261499970394187E-009   9.5556184654335669E-013   4.5192726605604505E-003   8.8084808096201143E-006   3.2271137031794957E-009   1.4925567572521060E-003   2.2898403333566112E-006
