 atomic_number   1.0000000000000000     
 eigenvalues_eV  -2.6047104222958466     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00870893                 -114.12146237     0.01158115
     0.00871838                 -113.99703576     0.01159366
     0.00872784                 -113.87274397     0.01160618
     0.00873731                 -113.74858687     0.01161872
     0.00874678                 -113.62456430     0.01163127
     0.00875627                 -113.50067613     0.01164384
     0.00876577                 -113.37692220     0.01165641
     0.00877528                 -113.25330238     0.01166900
     0.00878480                 -113.12981651     0.01168161
     0.00879433                 -113.00646445     0.01169423
     0.00880387                 -112.88324606     0.01170686
     0.00881342                 -112.76016119     0.01171950
     0.00882298                 -112.63720969     0.01173216
     0.00883255                 -112.51439143     0.01174483
     0.00884213                 -112.39170625     0.01175752
     0.00885173                 -112.26915402     0.01177022
     0.00886133                 -112.14673458     0.01178293
     0.00887094                 -112.02444780     0.01179565
     0.00888056                 -111.90229353     0.01180839
     0.00889020                 -111.78027163     0.01182115
     0.00889984                 -111.65838195     0.01183391
     0.00890950                 -111.53662436     0.01184669
     0.00891916                 -111.41499870     0.01185949
     0.00892884                 -111.29350484     0.01187229
     0.00893852                 -111.17214263     0.01188511
     0.00894822                 -111.05091193     0.01189795
     0.00895793                 -110.92981259     0.01191080
     0.00896764                 -110.80884448     0.01192366
     0.00897737                 -110.68800746     0.01193653
     0.00898711                 -110.56730137     0.01194942
     0.00899686                 -110.44672608     0.01196233
     0.00900662                 -110.32628145     0.01197524
     0.00901639                 -110.20596733     0.01198817
     0.00902617                 -110.08578359     0.01200112
     0.00903596                 -109.96573008     0.01201408
     0.00904576                 -109.84580666     0.01202705
     0.00905558                 -109.72601319     0.01204004
     0.00906540                 -109.60634953     0.01205303
     0.00907523                 -109.48681554     0.01206605
     0.00908508                 -109.36741107     0.01207908
     0.00909493                 -109.24813600     0.01209212
     0.00910480                 -109.12899017     0.01210517
     0.00911468                 -109.00997345     0.01211824
     0.00912457                 -108.89108570     0.01213132
     0.00913446                 -108.77232678     0.01214442
     0.00914437                 -108.65369654     0.01215753
     0.00915429                 -108.53519486     0.01217066
     0.00916422                 -108.41682158     0.01218380
     0.00917416                 -108.29857657     0.01219695
     0.00918412                 -108.18045970     0.01221011
     0.00919408                 -108.06247082     0.01222330
     0.00920405                 -107.94460979     0.01223649
     0.00921404                 -107.82687648     0.01224970
     0.00922403                 -107.70927074     0.01226292
     0.00923404                 -107.59179245     0.01227616
     0.00924406                 -107.47444145     0.01228941
     0.00925408                 -107.35721762     0.01230268
     0.00926412                 -107.24012081     0.01231596
     0.00927417                 -107.12315089     0.01232925
     0.00928423                 -107.00630772     0.01234256
     0.00929430                 -106.88959116     0.01235588
     0.00930439                 -106.77300108     0.01236921
     0.00931448                 -106.65653733     0.01238256
     0.00932458                 -106.54019979     0.01239593
     0.00933470                 -106.42398831     0.01240931
     0.00934483                 -106.30790276     0.01242270
     0.00935496                 -106.19194300     0.01243611
     0.00936511                 -106.07610889     0.01244953
     0.00937527                 -105.96040031     0.01246296
     0.00938544                 -105.84481711     0.01247641
     0.00939562                 -105.72935915     0.01248988
     0.00940581                 -105.61402631     0.01250336
     0.00941602                 -105.49881844     0.01251685
     0.00942623                 -105.38373541     0.01253036
     0.00943646                 -105.26877709     0.01254388
     0.00944669                 -105.15394334     0.01255742
     0.00945694                 -105.03923402     0.01257097
     0.00946720                 -104.92464900     0.01258453
     0.00947747                 -104.81018815     0.01259811
     0.00948775                 -104.69585133     0.01261170
     0.00949804                 -104.58163840     0.01262531
     0.00950835                 -104.46754924     0.01263894
     0.00951866                 -104.35358371     0.01265257
     0.00952899                 -104.23974167     0.01266622
     0.00953933                 -104.12602299     0.01267989
     0.00954967                 -104.01242753     0.01269357
     0.00956003                 -103.89895517     0.01270727
     0.00957040                 -103.78560577     0.01272098
     0.00958079                 -103.67237920     0.01273470
     0.00959118                 -103.55927532     0.01274844
     0.00960158                 -103.44629400     0.01276219
     0.00961200                 -103.33343511     0.01277596
     0.00962243                 -103.22069851     0.01278975
     0.00963286                 -103.10808408     0.01280354
     0.00964331                 -102.99559167     0.01281736
     0.00965378                 -102.88322116     0.01283118
     0.00966425                 -102.77097242     0.01284503
     0.00967473                 -102.65884532     0.01285888
     0.00968523                 -102.54683971     0.01287275
     0.00969573                 -102.43495548     0.01288664
     0.00970625                 -102.32319248     0.01290054
     0.00971678                 -102.21155059     0.01291446
     0.00972732                 -102.10002968     0.01292839
     0.00973787                 -101.98862961     0.01294233
     0.00974844                 -101.87735026     0.01295629
     0.00975901                 -101.76619149     0.01297027
     0.00976960                 -101.65515317     0.01298426
     0.00978020                 -101.54423518     0.01299826
     0.00979081                 -101.43343737     0.01301228
     0.00980143                 -101.32275963     0.01302631
     0.00981206                 -101.21220182     0.01304036
     0.00982270                 -101.10176381     0.01305443
     0.00983336                 -100.99144548     0.01306851
     0.00984403                 -100.88124668     0.01308260
     0.00985471                 -100.77116730     0.01309671
     0.00986540                 -100.66120720     0.01311084
     0.00987610                 -100.55136625     0.01312497
     0.00988681                 -100.44164433     0.01313913
     0.00989754                 -100.33204131     0.01315330
     0.00990827                 -100.22255705     0.01316748
     0.00991902                 -100.11319143     0.01318168
     0.00992978                 -100.00394431     0.01319590
     0.00994055                  -99.89481558     0.01321013
     0.00995134                  -99.78580511     0.01322437
     0.00996213                  -99.67691275     0.01323863
